id_ruta;id_rotonda;tramo;tramo_angulo_rotonda;diametro;carriles;velocidadMedia;angulo;crowdedness_left;crowdedness_center;crowdedness_right;vrus_left;vrus_center;vrus_right;distance_left;distance_center;distance_right;orientation_left;orientation_center;orientation_right
290;290_2;100;;39;2;52;0.75;0;1;0;0;0;0;6.1;26.7;;2;2;
290;290_3;-100;;62;2;46;0.75;1;1;0;0;0;0;5.5;14.4;;2;2;
290;290_3;-80;;62;2;41;0.75;1;1;0;0;0;0;9.4;14.3;4.1;2;2;2
290;290_3;-60;;62;2;36;0.75;1;1;0;0;0;0;7.2;14.9;;2;2;
290;290_3;-40;;62;2;33;1.26;1;1;1;0;0;0;7.3;10.7;13.4;2;2;3
290;290_3;-20;;62;2;31;6.96;1;1;0;0;0;0;7.4;11.8;12.7;2;2;2
290;290_3;0;45;62;2;30;-2.86;1;0;0;0;0;0;11.2;11.6;;1;2;
290;290_3;0;90;62;2;31;-6.36;1;1;0;0;0;0;6;10.6;11.6;2;2;2
290;290_3;0;135;62;2;31;4.99;1;1;0;0;0;0;6.4;15.4;12;3;2;2
290;290_3;20;;62;2;39;4.11;0;1;0;0;0;0;;14.4;;;2;
290;290_3;40;;62;2;46;0.79;0;1;0;0;0;0;22.3;12.2;27.3;6;2;3
290;290_3;60;;62;2;51;;0;1;0;0;0;0;20.9;9.3;7.2;6;2;2
290;290_3;80;;62;2;51;0.12;0;0;1;0;0;0;20.6;8.2;5.4;6;2;2
290;290_3;100;;62;2;61;0.75;0;0;0;0;0;0;21.2;;4.1;6;;2
290;290_4;-100;;16;2;57;;0;0;0;0;0;0;24.8;;;6;;
290;290_4;-80;;16;2;53;;0;0;0;0;0;0;28;30;;4;2;
290;290_4;-60;;16;2;52;;0;1;0;0;0;0;28;26.3;;4;2;
290;290_4;-40;;16;2;40;0.39;0;1;0;0;0;0;;25.7;17.3;;2;3
290;290_4;-20;;16;2;28;4.88;0;1;0;0;0;0;28.8;19.7;16.7;1;2;3
290;290_4;20;;16;2;43;3.13;0;0;0;0;0;0;16.4;26.5;;7;7;
290;290_4;40;;16;2;46;2.82;0;0;0;0;0;0;;;;;;
290;290_4;60;;16;2;55;1.17;0;0;0;0;0;0;;;;;;
290;290_4;80;;16;2;61;0.08;0;0;0;0;0;0;;;;;;
290;290_4;100;;16;2;64;;0;0;0;0;0;0;;;;;;
291;291_0;-100;;24;2;25;1.14;0;0;0;0;0;0;;;;;;
291;291_0;-80;;24;2;20;1.51;0;0;0;0;0;0;;28.1;22.1;;6;4
291;291_0;-60;;24;2;22;1.51;0;0;0;0;0;0;;;;;;
291;291_0;-40;;24;2;23;1.61;0;0;0;0;0;0;;;;;;
291;291_0;-20;;24;2;23;3.76;0;0;0;0;0;0;;;;;;
291;291_0;0;45;24;2;28;-4.58;0;0;0;0;0;0;;26.5;24.7;;7;6
291;291_0;0;90;24;2;28;-7.73;0;0;1;0;0;0;;;26.8;;;4
291;291_0;0;135;24;2;25;3.74;0;0;3;0;0;0;24.7;28;21.3;5;4;4
291;291_0;20;;24;2;29;-0.62;0;1;4;0;0;0;20.7;27.6;11.6;6;0;0
291;291_0;40;;24;2;29;-0.3;0;0;4;0;0;0;;28.4;11.5;;4;0
291;291_0;60;;24;2;30;-0.75;0;0;2;0;0;0;27.3;27.6;18.3;6;1;0
291;291_0;80;;24;2;27;-0.75;0;0;1;0;0;0;18.3;;21.7;4;;1
291;291_0;100;;24;2;26;-0.42;0;0;1;0;0;0;;28.1;22.1;;6;4
291;291_1;-100;;103;2;18;7.21;0;0;0;0;0;0;26.7;30;25.4;0;5;0
291;291_1;-80;;103;2;19;1.14;0;0;0;0;0;0;25.4;;23.4;2;;5
291;291_1;-60;;103;2;20;0.97;0;0;0;0;0;0;14.4;;5.2;6;;4
291;291_1;-40;;103;2;30;3.74;0;0;0;0;0;0;;;4.5;;;7
291;291_1;-20;;103;2;34;4.93;0;0;0;0;0;0;;;4.5;;;7
291;291_1;0;45;103;2;33;-0.6;0;0;0;0;0;0;14.6;;;4;;
291;291_1;0;90;103;2;37;-3.31;0;0;0;0;0;0;;;;;;
291;291_1;0;135;103;2;41;-3.77;0;0;0;0;0;0;;;;;;
291;291_1;0;180;103;2;41;-3.34;0;0;0;0;0;0;;;5.1;;;6
291;291_1;0;225;103;2;40;-3.47;0;0;0;0;0;0;;;;;;
291;291_1;0;270;103;2;45;2.64;0;0;0;0;0;0;;;;;;
291;291_1;20;;103;2;48;3.03;0;0;0;0;0;0;;;;;;
291;291_1;40;;103;2;49;1.44;0;0;0;0;0;0;;;;;;
291;291_1;60;;103;2;50;0.76;0;0;0;0;0;0;25;;;2;;
291;291_1;80;;103;2;57;0.76;0;0;0;0;0;0;26.1;;;2;;
291;291_1;100;;103;2;59;0.76;0;0;0;0;0;0;27.2;;;2;;
291;291_2;-100;;55;2;53;0.99;0;0;0;0;0;0;;;4;;;6
291;291_2;-80;;55;2;53;1.51;0;0;0;0;0;0;18.5;29;4;6;2;6
291;291_2;-60;;55;2;46;1.51;0;0;0;0;0;0;27.3;29;4;4;2;7
291;291_2;-40;;55;2;39;1.63;0;0;1;0;0;0;;28.9;27.2;;3;3
291;291_2;-20;;55;2;36;4.84;0;1;1;0;0;0;;26.1;27;;6;3
291;291_2;0;45;55;2;37;5.73;0;0;0;0;0;0;26;27;27.1;1;2;2
291;291_2;0;90;55;2;40;-4.1;0;0;0;0;0;0;28.2;;;1;;
291;291_2;0;135;55;2;43;-2;0;0;0;0;0;0;26.8;;17.5;1;;4
291;291_2;0;180;55;2;44;3.68;0;0;0;0;0;0;24.8;;;7;;
291;291_2;20;;55;2;55;3.78;0;0;0;0;0;0;;30;;;2;
291;291_2;40;;55;2;61;2.87;0;0;0;0;0;0;;30;;;2;
291;291_2;60;;55;2;63;1.62;0;0;0;0;0;0;19.5;;;6;;
291;291_2;80;;55;2;64;1.51;0;0;0;0;0;0;17;29.8;;6;2;
291;291_2;100;;55;2;68;1.51;0;0;0;0;0;0;18.5;29;;6;2;
291;291_3;-100;;38;2;47;0.76;0;1;0;0;0;0;;27.7;;;2;
291;291_3;-80;;38;2;45;1.16;0;1;0;0;0;0;;26.6;;;2;
291;291_3;-60;;38;2;34;1.51;0;1;0;0;0;0;;24.5;;;2;
291;291_3;-40;;38;2;31;2.99;0;0;0;0;0;0;2.9;18.9;23.1;2;3;2
291;291_3;-20;;38;2;29;4.25;1;0;0;0;0;0;3.4;19.8;23.2;2;3;2
291;291_3;0;45;38;2;32;3.55;1;0;0;0;0;0;5.1;16.7;14.8;2;3;3
291;291_3;0;90;38;2;37;-4.62;0;0;0;0;0;0;11.1;24;15.5;2;0;0
291;291_3;0;135;38;2;40;-0.21;1;1;0;0;0;0;15;16.4;;2;2;
291;291_3;0;180;38;2;42;5.29;0;1;0;0;0;0;17.4;23.1;;6;2;
291;291_3;20;;38;2;52;4.42;0;1;0;0;0;0;25.9;26.4;;6;2;
291;291_3;40;;38;2;53;2.57;0;0;0;0;0;0;25.9;28.5;;6;2;
291;291_3;60;;38;2;56;1.11;0;0;0;0;0;0;;;;;;
291;291_3;80;;38;2;58;0.76;0;0;0;0;0;0;;;;;;
291;291_3;100;;38;2;61;1.32;0;0;0;0;0;0;;;;;;
291;291_4;-100;;48;2;62;0.76;0;0;0;0;0;0;;;;;;
291;291_4;-80;;48;2;59;0.76;1;0;0;0;0;0;13.1;28.3;;6;6;
291;291_4;-60;;48;2;57;0.43;0;0;0;0;0;0;;;;;;
291;291_4;-40;;48;2;49;0.38;0;0;0;0;0;0;;;;;;
291;291_4;-20;;48;2;43;1.95;0;0;0;0;0;0;;;;;;
291;291_4;20;;48;2;39;8.8;1;1;0;0;0;0;5.7;12.4;22.5;6;7;4
291;291_4;40;;48;2;37;7.78;0;1;0;0;0;0;5.8;15.4;26.2;6;7;7
291;291_4;60;;48;2;38;4.77;1;1;0;0;0;0;10;20;5.3;6;6;3
291;291_4;80;;48;2;42;0.91;1;0;0;0;0;0;11.8;26.2;;6;6;
291;291_4;100;;48;2;39;0.04;1;0;0;0;0;0;13.1;28.3;;6;6;
311;311_0;-100;;34;2;64;2.26;0;0;0;0;0;0;;;;;;
311;311_0;-80;;34;2;58;2.64;0;1;2;0;0;0;19.8;23.9;13.7;6;2;2
311;311_0;-60;;34;2;49;3.02;0;0;1;0;0;0;;;22.5;;;2
311;311_0;-40;;34;2;38;2.41;0;0;1;0;0;0;26.6;;13.8;5;;2
311;311_0;-20;;34;2;17;2.87;1;0;1;0;0;0;19.3;10.2;20.4;5;4;2
311;311_0;0;45;34;2;22;5.21;1;1;1;0;0;0;20.6;19.9;11.6;0;1;3
311;311_0;0;135;34;2;28;-12.23;1;0;0;0;0;0;16.5;20.8;;0;7;
311;311_0;0;180;34;2;28;-13.36;2;0;0;0;0;0;16.1;16.3;14.2;1;7;0
311;311_0;0;225;34;2;29;-12;1;1;1;0;0;0;21.3;11.2;11.7;1;1;2
311;311_0;0;270;34;2;31;5.28;0;0;1;0;0;0;21.1;;8.2;0;;2
311;311_0;20;;34;2;38;5.28;0;0;2;0;0;0;;;11.9;;;2
311;311_0;40;;34;2;37;5.97;0;0;1;0;0;0;;;22.6;;;3
311;311_0;60;;34;2;41;6.72;0;0;2;0;0;0;17;27.1;19;6;6;3
311;311_0;60;;34;2;41;6.72;0;0;2;0;0;0;17;27.1;19;6;6;3
311;311_0;80;;34;2;42;2.73;0;1;3;0;0;0;16.2;28.6;9.8;6;2;2
311;311_0;100;;34;2;50;0.15;1;1;4;0;0;0;19.8;23.9;9.8;6;2;2
311;311_1;-100;;31;2;46;;3;1;3;0;0;0;16.5;27.7;8.1;6;2;2
311;311_1;-80;;31;2;43;;1;1;2;0;0;0;18.2;23.1;7.1;6;2;2
311;311_1;-60;;31;2;39;;2;2;4;0;0;0;19.8;18.1;9.8;6;2;2
311;311_1;-40;;31;2;32;;1;2;3;0;0;0;12.2;19.3;7.8;6;2;2
311;311_1;-20;;31;2;22;3.77;0;0;2;0;0;0;26.5;21;10.9;0;3;2
311;311_1;0;45;31;2;25;2.89;0;0;1;0;0;0;17;20.4;8.1;1;1;2
311;311_1;0;90;31;2;23;-12.68;1;0;1;0;0;0;15.9;16.4;4;2;2;1
311;311_1;0;135;31;2;20;-12.53;2;1;1;0;0;0;14.7;16;4.2;0;2;1
311;311_1;0;180;31;2;15;-11.32;1;1;1;0;0;0;16.1;3.3;3.8;1;1;1
311;311_1;0;225;31;2;19;-7.3;1;1;0;0;0;0;19.3;6.6;8.1;0;2;3
311;311_1;0;270;31;2;21;6.54;1;1;1;0;0;0;16.7;14.8;9.2;0;6;3
311;311_1;20;;31;2;25;4.85;1;1;0;0;0;0;20.6;17;10.7;4;2;2
311;311_1;40;;31;2;31;-0.29;1;1;0;0;0;0;25;24.8;;4;2;
311;311_1;60;;31;2;36;-1.06;0;0;0;0;0;0;27.6;29.6;;4;2;
311;311_1;60;;31;2;36;-1.06;0;0;0;0;0;0;27.6;29.6;;4;2;
311;311_1;80;;31;2;36;-2.27;0;0;0;0;0;0;27.7;;;4;;
311;311_1;100;;31;2;36;-2.12;0;0;0;0;0;0;;;25.3;;;0
311;311_2;-100;;79;2;14;0.19;0;1;0;0;0;0;;8.9;;;2;
311;311_2;-80;;79;2;9;;0;1;0;0;0;0;;8.2;;;2;
311;311_2;-60;;79;2;11;;0;1;0;0;0;0;;9.5;;;2;
311;311_2;-40;;79;2;4;;0;1;0;0;0;0;17;6.4;8.3;6;2;6
311;311_2;-20;;79;2;20;3.22;0;0;1;0;0;0;14.8;9.1;15.9;4;4;4
311;311_2;0;45;79;2;28;2.17;1;0;1;0;0;0;21.8;17.1;15.3;1;0;0
311;311_2;0;90;79;2;30;-6;1;0;0;0;0;0;19.7;28.5;24.4;1;6;2
311;311_2;0;135;79;2;33;1.21;1;0;0;0;0;0;22.6;18.8;20.3;0;7;7
311;311_2;20;;79;2;34;4.53;0;1;0;0;0;0;7;18.8;4.5;6;6;7
311;311_2;40;;79;2;35;0.3;0;0;0;0;0;0;3.8;;;6;;
311;311_2;60;;79;2;36;;0;0;0;0;0;0;;;;;;
311;311_2;60;;79;2;36;;0;0;0;0;0;0;;;;;;
311;311_2;80;;79;2;35;0.75;0;0;0;0;0;0;;;;;;
311;311_3;-80;;35;2;32;0.85;0;0;0;0;0;0;18.8;20.3;8.2;6;6;2
311;311_3;-60;;35;2;27;0.98;0;1;0;0;0;0;6;16.2;;6;6;
311;311_3;-40;;35;2;17;0.83;0;0;0;0;0;0;;;;;;
311;311_3;-20;;35;2;23;1.56;0;0;0;0;0;0;;23;27.7;;4;3
311;311_3;0;45;35;2;23;4.61;0;0;0;0;0;0;21.2;26.5;26.7;1;2;3
311;311_3;0;90;35;2;25;-11.62;0;0;0;0;0;0;21.6;29.8;;2;2;
311;311_3;0;135;35;2;24;-4.08;1;0;0;0;0;0;22;29;24;7;3;3
311;311_3;20;;35;2;24;6.79;0;0;0;0;0;0;28.4;;21.3;7;;3
311;311_3;40;;35;2;26;0.19;0;0;0;0;0;0;26.1;;;7;;
311;311_3;60;;35;2;31;;0;0;0;0;0;0;;28.2;18.7;;2;2
311;311_3;60;;35;2;31;;0;0;0;0;0;0;;28.2;18.7;;2;2
311;311_3;80;;35;2;32;0.25;0;0;0;0;0;0;;28.2;15;;2;2
311;311_3;100;;35;2;32;0.34;0;0;0;0;0;0;22.9;;8.2;6;;2
311;311_4;-100;;50;2;33;-0.23;0;0;0;0;0;0;;;;;;
311;311_4;-80;;50;2;33;-0.61;0;0;0;0;0;0;;;;;;
311;311_4;-60;;50;2;32;;1;0;0;0;0;0;3.8;;;2;;
311;311_4;-40;;50;2;27;-0.1;1;0;0;0;0;0;4.6;;;2;;
311;311_4;-20;;50;2;18;0.91;0;0;0;0;0;0;5.7;11.3;14.6;2;3;3
311;311_4;0;45;50;2;22;3.66;0;0;0;0;0;0;21.4;18.3;16.7;1;2;3
311;311_4;0;90;50;2;26;-9.16;0;0;0;0;0;0;;;;;;
311;311_4;0;135;50;2;28;-9.26;0;0;0;0;0;0;;;;;;
311;311_4;0;180;50;2;28;-9.81;0;0;0;0;0;0;29;26.5;25.2;4;5;0
311;311_4;0;225;50;2;28;-9.61;0;0;0;0;0;0;;24.4;23.1;;5;0
311;311_4;0;270;50;2;27;-9.66;0;0;0;0;0;0;;;;;;
311;311_4;0;315;50;2;27;-2.49;0;0;0;0;0;0;;;;;;
311;311_4;0;360;50;2;23;6.04;0;0;0;0;0;0;29.2;;;6;;
311;311_4;20;;50;2;24;0.2;1;0;0;0;0;0;21;;;6;;
311;311_4;40;;50;2;30;-0.76;1;0;0;0;0;0;17.8;;;6;;
311;311_4;60;;50;2;31;-0.91;0;0;0;0;0;0;;;;;;
311;311_4;60;;50;2;31;-0.91;0;0;0;0;0;0;;;;;;
311;311_4;80;;50;2;32;-0.31;0;0;0;0;0;0;;;;;;
311;311_4;100;;50;2;31;-0.76;0;0;0;0;0;0;;;;;;
377;377_0;-100;;24;2;20;3.02;0;0;0;0;0;0;;;;;;
377;377_0;-80;;24;2;26;2.87;0;0;1;0;0;0;;;13.9;;;4
377;377_0;-60;;24;2;15;2.26;0;0;0;0;0;0;;;;;;
377;377_0;-40;;24;2;19;4.32;0;0;0;0;0;0;27.8;28;22.2;0;5;4
377;377_0;-20;;24;2;32;-9.36;0;0;0;0;0;0;28.5;26.1;21.9;6;7;4
377;377_0;20;;24;2;32;4.53;0;0;2;0;0;0;23.7;27.8;22.2;1;4;4
377;377_0;40;;24;2;32;0.15;0;0;4;0;0;0;;28.2;10.8;;4;4
377;377_0;60;;24;2;32;;0;0;4;0;0;0;;27.5;9.9;;5;4
377;377_0;80;;24;2;33;;0;1;4;0;0;0;;26.8;13.1;;5;0
377;377_0;100;;24;2;32;;0;0;3;0;0;0;;;13.9;;;4
377;377_1;-100;;103;2;26;2.72;0;0;0;0;0;0;;;;;;
377;377_1;-80;;103;2;19;-1.09;0;0;0;0;0;0;;;;;;
377;377_1;-60;;103;2;30;1.2;0;0;0;0;0;0;26.8;;;4;;
377;377_1;-40;;103;2;30;3.87;0;1;0;0;0;0;22.2;24.9;28.9;4;4;3
377;377_1;-20;;103;2;21;4.53;0;1;1;0;0;0;17.6;20.9;23.7;4;3;3
377;377_1;0;45;103;2;28;-0.96;0;0;1;0;0;0;5.5;9.3;20.3;3;2;3
377;377_1;0;90;103;2;73;-3.32;0;0;0;0;0;0;;;;;;
377;377_1;0;135;103;2;50;-3.92;0;0;0;0;0;0;;;;;;
377;377_1;0;180;103;2;63;-3.77;0;0;0;0;0;0;;;;;;
377;377_1;0;225;103;2;57;0.5;0;0;0;0;0;0;;;;;;
377;377_1;0;270;103;2;66;3.77;0;0;0;0;0;0;;;;;;
377;377_1;20;;103;2;63;3.27;0;0;0;0;0;0;;;;;;
377;377_1;40;;103;2;55;1.51;0;0;0;0;0;0;;16.2;25.6;;3;3
377;377_1;60;;103;2;46;0.83;0;0;0;0;0;0;22.9;;;5;;
377;377_1;80;;103;2;74;0.75;0;0;0;0;0;0;26.2;;;6;;
377;377_2;-100;;36;2;52;3.02;0;1;0;0;0;0;19.1;26.5;;5;2;
377;377_2;-80;;36;2;49;3.77;1;1;2;0;0;0;19;22.3;9.3;6;2;2
377;377_2;-60;;36;2;46;3.77;0;1;0;0;0;0;;28.3;;;2;
377;377_2;-40;;36;2;39;3.17;0;1;0;0;0;0;;26.1;;;2;
377;377_2;-20;;36;2;30;3.4;0;1;0;0;0;0;;21.4;14;;3;3
377;377_2;0;45;36;2;23;7.88;1;0;1;0;0;0;17.3;18.1;13.9;1;2;0
377;377_2;0;90;36;2;26;-7.93;1;0;0;0;0;0;16.2;;8;0;;0
377;377_2;0;135;36;2;25;-10.64;1;0;0;0;0;0;13.7;;;4;;
377;377_2;0;180;36;2;25;-9.44;2;0;0;0;0;0;11.4;22.8;;2;2;
377;377_2;0;225;36;2;25;-3.02;2;1;1;0;0;0;6.2;15.7;16.9;2;2;3
377;377_2;20;;36;2;23;11.39;1;1;2;0;0;0;5.2;8.3;12.7;2;2;3
377;377_2;40;;36;2;28;4.73;1;1;1;0;0;0;6.1;10;27.5;2;2;4
377;377_2;60;;36;2;32;6.27;0;1;1;0;0;0;;10.6;9.8;;2;2
377;377_2;80;;36;2;42;2.77;1;1;3;0;0;0;18.7;16.5;6.5;6;2;2
377;377_2;100;;36;2;43;0.75;2;2;3;0;0;0;19;19.8;9.3;6;2;2
377;377_3;-100;;31;2;42;0.75;2;2;3;0;0;0;18.3;23.2;11.4;6;2;2
377;377_3;-80;;31;2;40;0.75;2;2;3;0;0;0;17.6;20.5;12.4;6;2;2
377;377_3;-60;;31;2;38;0.75;2;2;3;0;0;0;19.4;16.8;10.4;6;2;2
377;377_3;-40;;31;2;32;0.75;1;1;2;0;0;0;15.1;19.2;8.8;6;2;2
377;377_3;-20;;31;2;22;3.99;0;0;2;0;0;0;29.3;20.1;10.5;0;2;2
377;377_3;0;45;31;2;21;3.96;0;0;0;0;0;0;21.1;23.5;20.1;0;1;2
377;377_3;0;90;31;2;23;-12.38;0;0;0;0;0;0;24.3;28.4;28.7;2;2;2
377;377_3;0;135;31;2;29;-11.51;0;0;1;0;0;0;26.4;28.4;25.2;2;2;7
377;377_3;0;180;31;2;29;-10.52;1;0;0;0;0;0;19.3;25.7;22.8;2;2;7
377;377_3;0;225;31;2;20;-7.62;1;1;1;0;0;0;22.1;17;15.8;2;2;3
377;377_3;0;270;31;2;14;7.74;1;0;2;0;0;0;24.3;26.5;7.6;4;4;3
377;377_3;20;;31;2;7;6.13;1;1;0;0;0;0;22.1;8.7;4.2;4;2;2
377;377_3;40;;31;2;4;0.75;0;1;0;0;0;0;29.3;4.1;;0;2;
377;377_4;-100;;79;2;15;;0;1;0;0;0;0;;15;;;2;
377;377_4;-80;;79;2;10;;0;1;0;0;0;0;9.3;9;;6;2;
377;377_4;-60;;79;2;3;;0;1;0;0;0;0;8.5;5.3;3.9;6;2;2
377;377_4;-40;;79;2;8;;0;1;0;0;0;0;;6.8;21.4;;2;0
377;377_4;-20;;79;2;9;3.41;0;1;1;0;0;0;23.6;12;8.6;4;2;2
377;377_4;0;45;79;2;8;6.67;0;0;1;0;0;0;10.8;9.7;7.3;2;2;3
377;377_4;0;90;79;2;30;-5.96;2;0;1;0;0;0;12.5;28.6;19.3;2;1;1
377;377_4;0;135;79;2;30;1.21;1;1;1;0;0;0;18.5;18.2;17.4;7;7;3
377;377_4;20;;79;2;28;4.98;1;2;1;0;0;0;8.7;19;16.7;6;7;2
377;377_4;40;;79;2;31;0.53;1;2;0;0;0;0;7;23.3;;6;2;
377;377_4;60;;79;2;33;0.58;1;1;0;0;0;0;9.4;26.8;;6;2;
377;377_4;80;;79;2;34;0.75;0;0;0;0;0;0;;;;;;
377;377_5;-80;;35;2;29;1.96;0;0;0;0;0;0;5.8;21.6;;6;6;
377;377_5;-60;;35;2;22;1.51;0;0;0;0;0;0;6.1;16.3;;6;6;
377;377_5;-40;;35;2;17;0.9;0;0;0;0;0;0;10.3;24.4;28.2;6;6;3
377;377_5;-20;;35;2;23;3.95;0;0;0;0;0;0;7.7;;28.4;6;;3
377;377_5;0;45;35;2;27;4.78;0;0;0;0;0;0;23.1;;;1;;
377;377_5;0;90;35;2;27;-11.78;0;0;0;0;0;0;24.1;;;6;;
377;377_5;0;135;35;2;27;-1.86;0;0;0;0;0;0;24.1;;24.7;6;;3
377;377_5;0;180;35;2;26;6.04;0;0;1;0;0;0;19.9;;21.3;3;;3
377;377_5;20;;35;2;26;0.75;0;0;1;0;0;0;19.5;;13.2;4;;2
377;377_5;40;;35;2;31;0.3;0;0;0;0;0;0;;;6.7;;;2
377;377_5;60;;35;2;34;;0;0;0;0;0;0;;;;;;
377;377_5;80;;35;2;35;;0;0;0;0;0;0;;;;;;
377;377_5;100;;35;2;34;0.6;0;0;0;0;0;0;3.4;;;2;;
377;377_6;-100;;50;2;34;;0;0;0;0;0;0;26.3;;;6;;
377;377_6;-80;;50;2;33;;0;0;0;0;0;0;;;;;;
377;377_6;-60;;50;2;32;;0;0;0;0;0;0;27.2;;;7;;
377;377_6;-40;;50;2;27;;0;0;0;0;0;0;24;;;6;;
377;377_6;-20;;50;2;20;2.36;0;0;0;0;0;0;;;;;;
377;377_6;0;45;50;2;26;2.81;0;0;0;0;0;0;;;;;;
377;377_6;0;90;50;2;29;-8.53;0;0;0;0;0;0;;;18.7;;;1
377;377_6;0;135;50;2;29;-8.76;0;0;0;0;0;0;;;;;;
377;377_6;0;180;50;2;30;-9.31;0;0;0;0;0;0;;;;;;
377;377_6;0;225;50;2;29;-8.6;0;0;0;0;0;0;;;27.7;;;3
377;377_6;0;270;50;2;30;-9.01;0;0;0;0;0;0;;;;;;
377;377_6;0;315;50;2;30;0.23;0;0;0;0;0;0;;;27.6;;;4
377;377_6;0;360;50;2;29;6.19;0;0;1;0;0;0;18.2;26.8;13.4;6;6;4
377;377_6;20;;50;2;31;0.75;0;0;0;0;0;0;19.6;;8.4;3;;3
377;377_6;40;;50;2;33;;0;0;0;0;0;0;;;;;;
377;377_6;60;;50;2;34;;0;0;0;0;0;0;27.4;;;6;;
377;377_6;80;;50;2;34;;0;0;0;0;0;0;21.9;;;6;;
377;377_6;100;;50;2;34;;0;0;0;0;0;0;;;;;;
378;378_0;-100;;38;2;54;-2.42;0;0;0;0;0;0;;;;;;
378;378_0;-80;;38;2;52;-2.27;0;0;0;0;0;0;29;;;0;;
378;378_0;-60;;38;2;48;-1.67;0;0;0;0;0;0;;;;;;
378;378_0;-40;;38;2;38;-0.84;0;0;0;0;0;0;;;;;;
378;378_0;-20;;38;2;13;5.78;0;0;0;0;0;0;18.9;15.5;18.2;5;4;3
378;378_0;0;45;38;2;17;-0.49;0;0;0;0;0;0;;;19;;;3
378;378_0;0;90;38;2;26;-13.19;0;0;0;0;0;0;;;;;;
378;378_0;0;135;38;2;30;-13.74;0;0;0;0;0;0;;;;;;
378;378_0;0;180;38;2;29;-13.14;0;0;0;0;0;0;;;;;;
378;378_0;0;225;38;2;30;-9.74;0;0;0;0;0;0;;;;;;
378;378_0;0;270;38;2;32;3.41;0;0;0;0;0;0;;;11;;;1
378;378_0;20;;38;2;35;1.05;0;0;0;0;0;0;;;10.7;;;1
378;378_0;40;;38;2;37;-0.91;0;0;0;0;0;0;;;10.6;;;2
378;378_0;60;;38;2;40;-0.91;0;0;0;0;0;0;;;;;;
378;378_0;80;;38;2;44;0.3;0;0;0;0;0;0;;;;;;
378;378_0;100;;38;2;48;-0.16;0;0;0;0;0;0;;;;;;
378;378_1;-100;;25;2;47;-0.91;0;0;0;0;0;0;13.3;26.7;;6;6;
378;378_1;-80;;25;2;45;-1.59;0;0;0;0;0;0;13.9;28.5;;6;6;
378;378_1;-60;;25;2;42;-1.67;0;0;0;0;0;0;;;;;;
378;378_1;-40;;25;2;39;-1.58;0;0;0;0;0;0;;;;;;
378;378_1;-20;;25;2;27;2.91;0;0;0;0;0;0;26.3;21.1;;4;4;
378;378_1;0;45;25;2;8;2.05;0;0;0;0;0;0;18.3;22.1;22.9;4;4;3
378;378_1;0;90;25;2;24;-12.61;0;0;0;0;0;0;;;29;;;3
378;378_1;0;135;25;2;28;-8.46;0;0;0;0;0;0;;;;;;
378;378_1;0;180;25;2;30;2.54;0;0;0;0;0;0;;;;;;
378;378_1;0;225;25;2;34;4.07;0;0;0;0;0;0;;;;;;
378;378_1;20;;25;2;37;1.23;0;0;0;0;0;0;;;;;;
378;378_1;40;;25;2;38;-2.12;0;0;0;0;0;0;;;;;;
378;378_1;60;;25;2;41;-2.65;0;0;0;0;0;0;;;;;;
378;378_1;80;;25;2;46;-3.18;0;0;0;0;0;0;14.7;25.8;;6;6;
378;378_1;100;;25;2;50;-3.18;0;0;0;0;0;0;13.9;28.5;;6;6;
378;378_2;-100;;25;2;69;-2.42;0;0;0;0;0;0;10;24.1;;3;6;
378;378_2;-80;;25;2;60;-1.9;0;0;0;0;0;0;;;;;;
378;378_2;-60;;25;2;52;-1.67;0;0;0;0;0;0;;;;;;
378;378_2;-40;;25;2;48;-1.67;0;0;0;0;0;0;8.9;22.9;;6;6;
378;378_2;-20;;25;2;39;-0.91;0;0;0;0;0;0;16.6;22.9;;6;6;
378;378_2;20;;25;2;36;2.74;0;0;0;0;0;0;;;;;;
378;378_2;40;;25;2;38;2.33;0;0;0;0;0;0;;;;;;
378;378_2;60;;25;2;42;-1.59;0;0;0;0;0;0;;;;;;
378;378_2;80;;25;2;50;-1.67;0;0;0;0;0;0;;;;;;
378;378_2;100;;25;2;56;-1.67;0;0;0;0;0;0;;;;;;
378;378_3;-100;;59;2;65;-1.67;0;0;0;0;0;0;10.2;23.5;;7;6;
378;378_3;-80;;59;2;59;-1.53;0;0;0;0;0;0;8.3;;;7;;
378;378_3;-60;;59;2;51;-1.67;0;0;0;0;0;0;;;;;;
378;378_3;-40;;59;2;41;-1.59;0;0;0;0;0;0;;;;;;
378;378_3;-20;;59;2;28;1.42;0;0;0;0;0;0;;;;;;
401;401_0;-100;;16;2;46;1.7;0;0;0;0;0;0;;;;;;
401;401_0;-80;;16;2;42;1.7;0;0;0;0;0;0;;;;;;
401;401_0;-60;;16;2;40;1.7;0;0;0;0;0;0;;;;;;
401;401_0;-40;;16;2;36;1.7;0;1;0;0;0;0;11;22.8;27.8;2;2;3
401;401_0;-20;;16;2;8;6.9;1;1;0;0;0;0;9.1;18.5;28;3;3;3
401;401_0;20;;16;2;49;2.46;0;0;0;0;0;0;29.2;;;7;;
401;401_0;40;;16;2;53;0.95;0;0;0;0;0;0;29.2;;;7;;
401;401_0;60;;16;2;54;0.19;0;0;0;0;0;0;25.3;;;7;;
401;401_0;80;;16;2;60;0.19;0;0;0;0;0;0;;;;;;
